lvl_type,workloads,total_time_step,concurr_active,stuck_time,joint_actions,lvl_str
even_workloads-0,"[{'num_ingre_held': 4, 'num_plate_held': 1, 'num_served': 0}, {'num_ingre_held': 3, 'num_plate_held': 2, 'num_served': 2}]",117,110,12,"[((0, 1), (0, 1)), ((1, 0), (1, 0)), ((1, 0), (1, 0)), ((1, 0), (0, 1)), ((1, 0), (0, 1)), ((0, 1), (1, 0)), ((0, 1), (1, 0)), ((1, 0), (0, 1)), ((0, 1), (0, 1)), ((0, 1), (0, 1)), ((0, -1), (0, 1)), ((0, 1), (0, 1)), ((0, 1), (0, 1)), ((0, -1), (0, 1)), ((0, 1), (0, 1)), ((0, 1), (0, -1)), ((0, 1), (0, 1)), ((0, 1), (0, 1)), ((0, -1), (0, 1)), ((0, 1), (-1, 0)), ((0, 1), (-1, 0)), ((-1, 0), (0, 1)), ((-1, 0), (-1, 0)), ((-1, 0), (-1, 0)), ((0, 1), (-1, 0)), ((-1, 0), (-1, 0)), ((-1, 0), (-1, 0)), ((-1, 0), (-1, 0)), ((-1, 0), (0, 1)), ((-1, 0), (-1, 0)), ((0, 0), (-1, 0)), ((-1, 0), (0, 1)), ((-1, 0), 'interact'), ((0, 1), (1, 0)), ('interact', (0, 1)), ((0, -1), 'interact'), ((0, 0), (-1, 0)), ((1, 0), 'interact'), ((0, 1), (0, 1)), ('interact', 'interact'), ((1, 0), (1, 0)), ((0, -1), 'interact'), ((-1, 0), (0, 1)), ((-1, 0), (0, 1)), ((-1, 0), 'interact'), ((1, 0), (0, -1)), ((0, 1), (-1, 0)), ((-1, 0), (0, 1)), ((0, -1), (-1, 0)), ((1, 0), (-1, 0)), ((0, 1), (0, -1)), ('interact', (-1, 0)), ((1, 0), 'interact'), ((0, 1), (1, 0)), ('interact', (1, 0)), ('interact', (0, 1)), ('interact', (1, 0)), ('interact', (-1, 0)), ('interact', (1, 0)), ('interact', (0, -1)), ('interact', (0, 1)), ('interact', (1, 0)), ('interact', (1, 0)), ((-1, 0), (1, 0)), ((0, 1), 'interact'), ('interact', (1, 0)), ((1, 0), 'interact'), ((-1, 0), (1, 0)), ((-1, 0), 'interact'), ((0, 1), (1, 0)), ('interact', (1, 0)), ((-1, 0), (1, 0)), ((0, 1), 'interact'), ('interact', (1, 0)), ((0, -1), (-1, 0)), ((0, 0), (1, 0)), ((0, 0), (1, 0)), ('interact', (0, 1)), ('interact', 'interact'), ((0, 0), (-1, 0)), ((0, 1), (-1, 0)), ('interact', (0, 1)), ((-1, 0), 'interact'), ((0, 1), (0, -1)), ('interact', (0, 1)), ((1, 0), (1, 0)), ((0, 1), (1, 0)), ('interact', 'interact'), ((1, 0), (0, 1)), ((0, -1), 'interact'), ((-1, 0), (1, 0)), ((-1, 0), (0, 1)), ((-1, 0), (0, 1)), ((-1, 0), 'interact'), ((0, 0), (0, -1)), ((0, 0), (-1, 0)), ('interact', (-1, 0)), ((0, 1), (-1, 0)), ((1, 0), (0, -1)), ((1, 0), (-1, 0)), ((1, 0), (0, 1)), ((0, 1), (-1, 0)), ('interact', (-1, 0)), ((1, 0), 'interact'), ((0, 1), (1, 0)), ('interact', (1, 0)), ((-1, 0), (0, 1)), ((0, -1), (1, 0)), ((-1, 0), (0, 1)), ((0, 1), (0, 1)), ('interact', 'interact'), ((-1, 0), (-1, 0)), ((0, -1), (-1, 0)), ((1, 0), (-1, 0)), ((1, 0), (1, 0)), ((0, 1), (0, 1)), ('interact', 'interact')]","XXXXXXXXXXXXXXX
O     XX1XXX2XX
X     X      XX
X  XXXXXXX X XX
X   XXXXXX X  X
X     XXXXXXX X
X  X  XXXX    X
D           XXX
X        XXXXXX
XXSOPXXXXXXXXXX
"
even_workloads-1,"[{'num_ingre_held': 7, 'num_plate_held': 2, 'num_served': 0}, {'num_ingre_held': 2, 'num_plate_held': 2, 'num_served': 2}]",97,84,9,"[((0, 1), (0, 1)), ((-1, 0), (-1, 0)), ((-1, 0), (-1, 0)), ((0, -1), (0, -1)), ((-1, 0), 'interact'), ('interact', (1, 0)), ((0, -1), (0, 1)), ('interact', 'interact'), ((-1, 0), (-1, 0)), ('interact', (0, -1)), ((0, 1), 'interact'), ('interact', (0, 1)), ((-1, 0), (1, 0)), ((0, -1), (0, -1)), ('interact', (0, -1)), ((-1, 0), (0, -1)), ((0, 1), (1, 0)), ((1, 0), (1, 0)), ('interact', (0, -1)), ((0, -1), (0, 1)), ((0, 0), (-1, 0)), ((1, 0), (1, 0)), ((0, 0), (1, 0)), ((0, 0), (1, 0)), ((0, 0), (1, 0)), ((1, 0), (1, 0)), ((1, 0), (0, -1)), ((1, 0), 'interact'), ((0, -1), (0, -1)), ((1, 0), 'interact'), ('interact', (1, 0)), ((0, 0), (0, -1)), ((0, 0), 'interact'), ((0, 1), (-1, 0)), ((-1, 0), (0, -1)), ((-1, 0), 'interact'), ((0, -1), (-1, 0)), ('interact', (-1, 0)), ((-1, 0), (-1, 0)), ((0, -1), (-1, 0)), ((-1, 0), (-1, 0)), ('interact', (-1, 0)), ((0, 0), (0, 1)), ((0, 1), (0, -1)), ('interact', (1, 0)), ('interact', (1, 0)), ((0, 0), (1, 0)), ((0, -1), (1, 0)), ('interact', (0, 1)), ('interact', 'interact'), ((0, -1), (1, 0)), ((0, 0), (1, 0)), ((0, 0), (1, 0)), ((0, 1), (1, 0)), ('interact', (1, 0)), ((-1, 0), (-1, 0)), ((0, -1), (-1, 0)), ('interact', (-1, 0)), ((1, 0), (-1, 0)), ((0, 1), (-1, 0)), ('interact', (-1, 0)), ((-1, 0), (-1, 0)), ((0, -1), (-1, 0)), ('interact', (-1, 0)), ((-1, 0), (-1, 0)), ((0, 1), (-1, 0)), ((1, 0), (-1, 0)), ('interact', (0, -1)), ((0, -1), 'interact'), ((1, 0), (1, 0)), ((1, 0), (1, 0)), ((1, 0), (1, 0)), ((-1, 0), (1, 0)), ((1, 0), (1, 0)), ((-1, 0), (1, 0)), ((0, -1), (1, 0)), ((0, 0), (1, 0)), ((0, 0), (1, 0)), ((0, 1), (-1, 0)), ((1, 0), (-1, 0)), ('interact', (1, 0)), ((-1, 0), (1, 0)), ((0, 1), (0, -1)), ((-1, 0), (0, -1)), ((-1, 0), 'interact'), ((0, -1), (-1, 0)), ('interact', (-1, 0)), ((-1, 0), (-1, 0)), ('interact', (-1, 0)), ((0, 0), (-1, 0)), ((0, -1), (0, 1)), ('interact', 'interact'), ((-1, 0), (-1, 0)), ((0, 1), (-1, 0)), ('interact', (-1, 0)), ((-1, 0), (0, -1)), ((0, -1), 'interact')]","XXXXXXXXXXXXXXX
XXSXO 2X1 DXOXX
XX           XX
XX   PXXXXXX PX
XX            X
XX XX XXXXXX  X
XX       XXXXXX
XX          XXX
XX   XXXXX   XX
XXXXXXXXXXXXXXX
"
even_workloads-2,"[{'num_ingre_held': 6, 'num_plate_held': 1, 'num_served': 0}, {'num_ingre_held': 1, 'num_plate_held': 2, 'num_served': 2}]",150,142,19,"[((0, -1), (0, 1)), ((0, -1), (1, 0)), ((1, 0), 'interact'), ('interact', (-1, 0)), ((0, 1), (-1, 0)), ((0, 1), (0, 1)), ((0, 1), (0, 1)), ((-1, 0), (0, 1)), ((-1, 0), (0, 1)), ((-1, 0), (-1, 0)), ((0, 0), (0, 1)), ((0, 0), (-1, 0)), ((0, 1), (0, 1)), ((0, 1), (-1, 0)), ((-1, 0), (0, 1)), ((0, 1), (-1, 0)), ('interact', 'interact'), ((1, 0), (1, 0)), ((1, 0), (1, 0)), ((0, 1), (1, 0)), ('interact', (-1, 0)), ((-1, 0), 'interact'), ((-1, 0), 'interact'), ((0, 1), (0, 1)), ('interact', 'interact'), ((0, 0), (1, 0)), ((1, 0), (1, 0)), ((1, 0), (1, 0)), ((0, 1), 'interact'), ('interact', (0, -1)), ((-1, 0), (-1, 0)), ((-1, 0), (-1, 0)), ((0, 1), 'interact'), ('interact', 'interact'), ((1, 0), (-1, 0)), ((1, 0), (-1, 0)), ((0, 1), (-1, 0)), ('interact', (-1, 0)), ((0, -1), (-1, 0)), ((-1, 0), (-1, 0)), ((-1, 0), (-1, 0)), ((0, 1), (-1, 0)), ('interact', (-1, 0)), ((0, -1), (-1, 0)), ((0, 1), (-1, 0)), ('interact', (-1, 0)), ((-1, 0), (-1, 0)), ((1, 0), (-1, 0)), ((0, 1), (-1, 0)), ('interact', (-1, 0)), ((-1, 0), (-1, 0)), ((1, 0), (-1, 0)), ((0, 1), (-1, 0)), ('interact', (1, 0)), ('interact', (1, 0)), ((-1, 0), (1, 0)), ((1, 0), (1, 0)), ((0, 1), (1, 0)), ('interact', (1, 0)), ((0, 0), (1, 0)), ((0, -1), (0, -1)), ((0, 1), 'interact'), ('interact', (0, -1)), ((0, 0), (-1, 0)), ('interact', (-1, 0)), ('interact', (0, -1)), ('interact', 'interact'), ((-1, 0), (1, 0)), ((1, 0), (1, 0)), ((0, 1), (0, 1)), ('interact', (0, 1)), ('interact', (-1, 0)), ('interact', (-1, 0)), ((-1, 0), (-1, 0)), ((1, 0), (-1, 0)), ((1, 0), (0, -1)), ((1, 0), (0, 1)), ((1, 0), 'interact'), ((0, -1), (1, 0)), ((1, 0), (1, 0)), ((0, 1), (1, 0)), ('interact', (0, 1)), ((1, 0), 'interact'), ((0, -1), (0, -1)), ((0, 1), (0, -1)), ((1, 0), (0, 1)), ((0, 1), (-1, 0)), ('interact', (0, -1)), ((-1, 0), (1, 0)), ((-1, 0), (0, -1)), ((0, 1), (1, 0)), ('interact', (0, -1)), ((1, 0), (0, -1)), ((0, -1), 'interact'), ((0, -1), (1, 0)), ((-1, 0), 'interact'), ((-1, 0), (0, 1)), ((0, -1), (0, 1)), ('interact', (0, 1)), ((1, 0), (0, 1)), ((1, 0), (0, 1)), ((0, 1), (-1, 0)), ((0, 1), (-1, 0)), ((-1, 0), (-1, 0)), ((0, 1), (-1, 0)), ('interact', 'interact'), ((-1, 0), 'interact'), ((1, 0), (-1, 0)), ((1, 0), 'interact'), ((0, 1), (-1, 0)), ('interact', (-1, 0)), ((-1, 0), (-1, 0)), ((1, 0), (-1, 0)), ((1, 0), 'interact'), ((-1, 0), (0, 1)), ((1, 0), 'interact'), ((1, 0), (1, 0)), ((0, 1), (1, 0)), ('interact', (-1, 0)), ('interact', (0, -1)), ('interact', (0, -1)), ('interact', (-1, 0)), ('interact', (-1, 0)), ('interact', (0, -1)), ('interact', 'interact'), ((1, 0), (1, 0)), ((0, 1), (1, 0)), ('interact', (0, 1)), ((1, 0), (0, 1)), ((0, 1), (-1, 0)), ('interact', (-1, 0)), ((-1, 0), (-1, 0)), ((0, -1), (-1, 0)), ((0, 0), (-1, 0)), ((0, 0), (1, 0)), ((0, 0), (1, 0)), ((0, 1), (1, 0)), ((1, 0), (1, 0)), ((-1, 0), (0, 1)), ((1, 0), 'interact'), ((-1, 0), (1, 0)), ((-1, 0), (1, 0)), ((0, 1), (1, 0)), ((-1, 0), (0, -1)), ((-1, 0), (0, -1)), ((0, 1), (1, 0)), ('interact', (1, 0)), ((1, 0), (0, 1)), ((1, 0), (0, 1)), ((0, 1), 'interact')]","XXXXXXXXXXXXXXX
X      X      X
X      X      X
X      X X    O
XXXXXX   XXXX X
XXXXXXX DXXXX1X
X             X
X      XXX2X  X
X             X
XXXPXXXXXPXOSXX
"
high_team_fluency-0,"[{'num_ingre_held': 4, 'num_plate_held': 2, 'num_served': 2}, {'num_ingre_held': 3, 'num_plate_held': 0, 'num_served': 0}]",113,108,5,"[((-1, 0), (0, -1)), ((0, -1), (-1, 0)), ((0, -1), (-1, 0)), ((0, -1), (0, 1)), ((0, -1), (0, 1)), ((0, -1), (0, 1)), ((-1, 0), (1, 0)), ('interact', (1, 0)), ((0, 1), (1, 0)), ((0, 1), (0, 1)), ((0, 1), (0, 1)), ((0, 1), (0, 1)), ((0, 1), (0, 1)), ((0, 1), (-1, 0)), ((0, 1), (0, -1)), ('interact', (-1, 0)), ((0, -1), (-1, 0)), ((0, -1), (-1, 0)), ((0, -1), (-1, 0)), ((0, -1), (-1, 0)), ((0, -1), (-1, 0)), ((0, -1), (-1, 0)), ((0, -1), (-1, 0)), ((-1, 0), (0, 1)), ('interact', (1, 0)), ((0, 1), (1, 0)), ((0, 1), (1, 0)), ((0, 1), (0, 1)), ((0, 1), (1, 0)), ((0, 1), (0, 1)), ((0, 1), (-1, 0)), ((0, 1), (1, 0)), ('interact', (1, 0)), ((1, 0), (0, 1)), ((1, 0), 'interact'), ((0, 1), (-1, 0)), ('interact', (-1, 0)), ((-1, 0), (-1, 0)), ((-1, 0), (-1, 0)), ((0, 1), (-1, 0)), ('interact', (-1, 0)), ('interact', (-1, 0)), ((-1, 0), (-1, 0)), ((0, 1), (-1, 0)), ('interact', (-1, 0)), ((0, -1), (-1, 0)), ('interact', (-1, 0)), ((0, -1), (0, 1)), ((0, 1), 'interact'), ((0, 1), (1, 0)), ('interact', (1, 0)), ('interact', (1, 0)), ('interact', (-1, 0)), ('interact', (0, -1)), ('interact', (0, -1)), ('interact', (0, -1)), ((0, 0), (0, -1)), ((0, 0), (0, 1)), ('interact', (0, 1)), ((1, 0), (0, 1)), ((1, 0), (0, -1)), ((1, 0), (0, -1)), ((1, 0), (-1, 0)), ((1, 0), (0, 1)), ((1, 0), (1, 0)), ((1, 0), (1, 0)), ((1, 0), (1, 0)), ((1, 0), (1, 0)), ((0, 1), (0, 1)), ('interact', (1, 0)), ((-1, 0), (1, 0)), ((0, -1), (0, 1)), ((-1, 0), 'interact'), ((0, 0), (-1, 0)), ((0, 0), (-1, 0)), ((0, 0), (-1, 0)), ((0, 1), (-1, 0)), ('interact', (-1, 0)), ((0, -1), (-1, 0)), ((1, 0), (-1, 0)), ((1, 0), (-1, 0)), ('interact', (0, 1)), ((-1, 0), 'interact'), ((-1, 0), (1, 0)), ((0, 1), (1, 0)), ('interact', (1, 0)), ((0, -1), (1, 0)), ((1, 0), (1, 0)), ((1, 0), (1, 0)), ('interact', (1, 0)), ((-1, 0), 'interact'), ((0, -1), (0, 1)), ((-1, 0), (0, 1)), ((-1, 0), 'interact'), ((-1, 0), (1, 0)), ((-1, 0), (1, 0)), ((-1, 0), (0, -1)), ((-1, 0), (1, 0)), ((0, 1), 'interact'), ((0, 1), (-1, 0)), ('interact', (0, -1)), ((1, 0), (-1, 0)), ((1, 0), (0, -1)), ((1, 0), (-1, 0)), ((1, 0), (1, 0)), ((1, 0), (0, 1)), ((1, 0), (-1, 0)), ((0, -1), (1, 0)), ((0, -1), (-1, 0)), ((1, 0), (-1, 0)), ('interact', (0, 1)), ((0, 1), (-1, 0)), ('interact', (-1, 0))]","XXXXXXXXXXXXXXX
O      X     2X
X      X     XX
X     XX      X
X X XXXXXXXXX X
X XXXXXXXXXXX X
X 1           X
X      X   P  X
X             X
XPXDXXXXOXSXXXX
"
high_team_fluency-1,"[{'num_ingre_held': 4, 'num_plate_held': 2, 'num_served': 0}, {'num_ingre_held': 3, 'num_plate_held': 2, 'num_served': 2}]",114,112,9,"[((0, 1), (-1, 0)), ((-1, 0), (0, 1)), ((-1, 0), (0, 1)), ((0, 1), (-1, 0)), ((0, 1), (-1, 0)), ((0, 1), 'interact'), ((0, 1), (0, -1)), ((0, 1), (0, -1)), ((-1, 0), (1, 0)), ((-1, 0), (1, 0)), ((-1, 0), (1, 0)), ((-1, 0), (0, -1)), ((-1, 0), 'interact'), ((-1, 0), (-1, 0)), ((0, 1), (-1, 0)), ('interact', (-1, 0)), ((0, -1), (0, 1)), ((0, -1), (-1, 0)), ((0, -1), 'interact'), ((0, -1), (1, 0)), ((0, -1), (0, -1)), ('interact', (0, -1)), ((-1, 0), (1, 0)), ((-1, 0), (0, 1)), ((0, 1), (1, 0)), ((0, 1), (1, 0)), ((0, 1), (1, 0)), ((-1, 0), (-1, 0)), ('interact', (0, -1)), ((0, -1), 'interact'), ((1, 0), 'interact'), ((1, 0), (-1, 0)), ((1, 0), (-1, 0)), ((0, -1), (-1, 0)), ((0, -1), (0, 1)), ('interact', (0, 1)), ('interact', (0, 1)), ('interact', (-1, 0)), ('interact', 'interact'), ((1, 0), (1, 0)), ('interact', (1, 0)), ((-1, 0), (0, -1)), ((-1, 0), (0, -1)), ((-1, 0), (0, -1)), ((0, 1), (1, 0)), ((-1, 0), (0, -1)), ('interact', (0, -1)), ((0, -1), (0, -1)), ((1, 0), 'interact'), ((0, -1), (0, 1)), ((1, 0), (0, 1)), ('interact', (-1, 0)), ((-1, 0), (-1, 0)), ((0, 1), (-1, 0)), ((0, 1), (0, -1)), ((-1, 0), (0, -1)), ('interact', (0, -1)), ((0, 1), (0, -1)), ((1, 0), 'interact'), ((1, 0), (0, 1)), ((1, 0), (1, 0)), ((0, -1), (-1, 0)), ((0, -1), (-1, 0)), ('interact', 'interact'), ((-1, 0), (1, 0)), ((-1, 0), (0, -1)), ((-1, 0), (1, 0)), ((-1, 0), (0, -1)), ((0, 1), (0, -1)), ((0, 1), (1, 0)), ((0, 1), (0, 1)), ((-1, 0), (1, 0)), ('interact', (0, -1)), ((0, -1), (0, -1)), ((0, -1), (0, -1)), ((0, -1), (-1, 0)), ((1, 0), (0, -1)), ((1, 0), (1, 0)), ((1, 0), (0, 1)), ((0, -1), (0, 1)), ('interact', (1, 0)), ('interact', 'interact'), ((0, -1), (1, 0)), ((0, -1), (1, 0)), ((1, 0), (1, 0)), ((0, 1), (1, 0)), ((-1, 0), (-1, 0)), ((0, 1), (0, -1)), ((0, -1), 'interact'), ((0, -1), 'interact'), ((-1, 0), (-1, 0)), ((0, -1), (-1, 0)), ('interact', (-1, 0)), ('interact', (0, 1)), ('interact', (0, 1)), ('interact', (-1, 0)), ('interact', (0, 1)), ('interact', 'interact'), ((-1, 0), (-1, 0)), ((1, 0), 'interact'), ((-1, 0), (0, -1)), ((0, -1), (0, -1)), ('interact', (0, -1)), ((-1, 0), (1, 0)), ((0, 0), (1, 0)), ((0, 1), (1, 0)), ((0, 1), (0, -1)), ((-1, 0), 'interact'), ('interact', (-1, 0)), ((0, -1), (-1, 0)), ((0, 0), (-1, 0)), ((1, 0), (0, -1)), ((1, 0), (-1, 0)), ((1, 0), 'interact')]","XXXXXXXXXXXXXXX
XS2 P XXXXXX1XX
X     XXX    XX
O  X  XXX    XX
X     X      XX
D     XXXX   XX
X     XXXX   XX
XX           XX
X  XOXXXXXXXXXX
XXXXXXXXXXXXXXX
"
high_team_fluency-2,"[{'num_ingre_held': 3, 'num_plate_held': 2, 'num_served': 2}, {'num_ingre_held': 3, 'num_plate_held': 0, 'num_served': 0}]",76,73,5,"[((1, 0), (0, -1)), ((1, 0), (1, 0)), ((1, 0), (1, 0)), ((0, -1), (0, 1)), ('interact', 'interact'), ((1, 0), (-1, 0)), ((1, 0), (-1, 0)), ((1, 0), (0, 1)), ((1, 0), (0, 1)), ((1, 0), (0, 1)), ((0, 1), (0, 1)), ((0, 1), (1, 0)), ((0, 1), (0, 1)), ((0, 1), 'interact'), ((1, 0), (-1, 0)), ((1, 0), (0, -1)), ((0, 0), (0, -1)), ((0, 1), (0, -1)), ((0, 1), (1, 0)), ('interact', (0, 1)), ((0, 0), 'interact'), ((0, 1), (0, -1)), ((1, 0), (1, 0)), ((0, 1), 'interact'), ('interact', (0, 1)), ((0, -1), (0, 1)), ((-1, 0), (0, 1)), ((0, -1), (0, 1)), ((0, 1), 'interact'), ((0, 1), 'interact'), ((-1, 0), (1, 0)), ((1, 0), (1, 0)), ((0, 1), (-1, 0)), ('interact', (0, -1)), ('interact', (-1, 0)), ('interact', (0, 1)), ('interact', (1, 0)), ('interact', (0, 1)), ('interact', (-1, 0)), ((-1, 0), (1, 0)), ((0, 1), (-1, 0)), ('interact', (-1, 0)), ((0, -1), (-1, 0)), ((1, 0), (0, -1)), ((0, -1), (1, 0)), ((1, 0), (0, -1)), ((0, -1), 'interact'), ('interact', (1, 0)), ((-1, 0), (0, -1)), ((0, 1), 'interact'), ((0, 1), (0, -1)), ('interact', (1, 0)), ((0, -1), (0, 1)), ((1, 0), 'interact'), ((0, -1), (-1, 0)), ('interact', (-1, 0)), ((-1, 0), (0, 1)), ((0, 1), (0, 1)), ((0, 1), (0, 1)), ('interact', (0, 1)), ((1, 0), (1, 0)), ((0, 1), (0, 1)), ('interact', 'interact'), ((0, -1), (0, 1)), ((-1, 0), (0, 1)), ((0, 1), 'interact'), ((0, 1), (0, -1)), ((0, 1), 'interact'), ((0, 0), (1, 0)), ((0, 1), (0, -1)), ('interact', (-1, 0)), ('interact', (0, -1)), ('interact', (0, -1)), ((-1, 0), (-1, 0)), ((0, 1), (0, 1)), ('interact', (1, 0))]","XXXXXXXXXXXXXXX
XXXXO XX  XXXXX
X1           XX
XX            X
X             X
XXXXX     2 O X
XXXX         XX
XXXX   X      X
XXXXXXXXX     X
XXXXXXXXXPSPDXX
"
low_team_fluency-0,"[{'num_ingre_held': 1, 'num_plate_held': 1, 'num_served': 0}, {'num_ingre_held': 2, 'num_plate_held': 1, 'num_served': 0}]",150,127,20,"[((1, 0), (0, 1)), ((1, 0), (0, 1)), ((0, 1), (0, 1)), ((0, 1), (0, 1)), ((0, 1), (1, 0)), ((-1, 0), (0, 1)), ((-1, 0), (0, 1)), ((-1, 0), (-1, 0)), ((-1, 0), (-1, 0)), ((0, -1), (-1, 0)), ((0, -1), (-1, 0)), ((0, -1), (-1, 0)), ((-1, 0), (-1, 0)), ('interact', (-1, 0)), ((1, 0), (-1, 0)), ((0, 0), (-1, 0)), ((0, 0), (-1, 0)), ((0, 0), (-1, 0)), ((0, 0), (-1, 0)), ((-1, 0), (0, -1)), ((0, 0), (0, -1)), ((0, 0), (0, -1)), ((0, 0), (0, -1)), ((0, -1), (-1, 0)), ((0, 0), (-1, 0)), ((0, -1), (0, -1)), ((0, 0), (0, 1)), ((0, 1), (-1, 0)), ((0, 0), 'interact'), ((0, -1), (1, 0)), ((0, 1), (1, 0)), ((0, 0), (0, 1)), ((0, 1), (0, 1)), ((1, 0), (0, 1)), ((0, 1), (1, 0)), ((0, 1), (1, 0)), ((0, 1), (1, 0)), ((1, 0), (1, 0)), ((1, 0), (0, -1)), ((1, 0), (0, -1)), ((1, 0), (0, -1)), ((1, 0), (1, 0)), ((1, 0), (1, 0)), ((1, 0), (0, 1)), ((0, -1), (1, 0)), ('interact', (0, 1)), ((-1, 0), 'interact'), ((-1, 0), (-1, 0)), ((1, 0), (0, -1)), ((1, 0), (-1, 0)), ((1, 0), (-1, 0)), ((1, 0), (0, 1)), ((1, 0), (0, 1)), ((1, 0), (0, 1)), ('interact', (0, 1)), ((0, 0), (-1, 0)), ((-1, 0), (-1, 0)), ((-1, 0), (-1, 0)), ((-1, 0), (-1, 0)), ((-1, 0), (-1, 0)), ((0, -1), (0, -1)), ('interact', (0, -1)), ('interact', (0, -1)), ('interact', (0, -1)), ((-1, 0), (-1, 0)), ((1, 0), (0, 1)), ((0, -1), 'interact'), ('interact', (-1, 0)), ('interact', 'interact'), ((0, -1), (1, 0)), ('interact', (1, 0)), ((-1, 0), (0, 1)), ((1, 0), (0, 1)), ((0, -1), (0, 1)), ('interact', (1, 0)), ('interact', (1, 0)), ('interact', (1, 0)), ('interact', (1, 0)), ('interact', (0, -1)), ('interact', (0, -1)), ('interact', (0, -1)), ('interact', (0, -1)), ('interact', (1, 0)), ('interact', (1, 0)), ('interact', (0, 1)), ('interact', (0, 1)), ('interact', (1, 0)), ('interact', (0, 1)), ('interact', 'interact'), ((1, 0), (-1, 0)), ((-1, 0), (0, -1)), ((0, -1), (0, -1)), ('interact', (-1, 0)), ('interact', (-1, 0)), ('interact', (0, 1)), ('interact', (0, 1)), ('interact', (0, 1)), ('interact', (0, 1)), ('interact', (1, 0)), ((-1, 0), (1, 0)), ((-1, 0), (1, 0)), ((-1, 0), (1, 0)), ((0, -1), (1, 0)), ((-1, 0), (1, 0)), ((-1, 0), (1, 0)), ((0, 0), (1, 0)), ((1, 0), (1, 0)), ((-1, 0), (1, 0)), ((-1, 0), (1, 0)), ((1, 0), (1, 0)), ((-1, 0), (1, 0)), ((-1, 0), (1, 0)), ((1, 0), (1, 0)), ((-1, 0), (1, 0)), ((-1, 0), 'interact'), ((0, -1), (0, 1)), ((-1, 0), (1, 0)), ((-1, 0), (1, 0)), ((1, 0), 'interact'), ((-1, 0), (1, 0)), ((-1, 0), (1, 0)), ((-1, 0), (1, 0)), ((0, 1), (1, 0)), ((0, -1), (1, 0)), ((0, -1), 'interact'), ((-1, 0), (-1, 0)), ((1, 0), (-1, 0)), ((0, 1), (-1, 0)), ((0, 1), (-1, 0)), ((-1, 0), (-1, 0)), ((-1, 0), (-1, 0)), ((-1, 0), (-1, 0)), ((-1, 0), (-1, 0)), ((-1, 0), (-1, 0)), ((-1, 0), (-1, 0)), ((-1, 0), (-1, 0)), ((0, -1), (0, -1)), ((0, 0), (0, 1)), ((0, 0), (1, 0)), ((0, 0), (1, 0)), ((0, 0), (1, 0)), ((0, 0), (1, 0)), ((0, 1), (0, -1)), ((0, 1), 'interact'), ((1, 0), (-1, 0)), ((0, 0), (-1, 0)), ((0, 0), (-1, 0)), ((0, 0), (1, 0)), ((0, 0), (1, 0)), ((0, 0), (1, 0))]","XXXXXXXXXXXXXXX
XSXXX         X
X XXXX XXXXX2 X
O XXX   XPXX  X
X XX       X  X
O  X1     XX  X
XX XXX X   X  X
XX XXX XXPXXX X
XX            D
XXXXXXXXXXXXXXX
"
